row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10Y_point1mg.mzML Peak area,1N_point1mg.mzML Peak area,3N_point1mg.mzML Peak area,4135_1_80.mzML Peak area,4135_2_80.mzML Peak area,4135_3_80.mzML Peak area,4135_4_80.mzML Peak area,4136_1_80.mzML Peak area,4136_2_80.mzML Peak area,4136_3_80.mzML Peak area,4136_4_80.mzML Peak area,4138_1_80.mzML Peak area,4138_2_80.mzML Peak area,4138_3_80.mzML Peak area,4138_4_80.mzML Peak area,4N_point1mg.mzML Peak area,5050_1_80.mzML Peak area,5050_2_80.mzML Peak area,5050_3_80.mzML Peak area,5050_4_80.mzML Peak area,5051_1_80.mzML Peak area,5051_2_80.mzML Peak area,5051_3_80.mzML Peak area,5051_4_80.mzML Peak area,5N_point1mg.mzML Peak area,6Y_point1mg.mzML Peak area,7Y_point1mg.mzML Peak area,80MeOH_blk1.mzML Peak area,80MeOH_blk_6.mzML Peak area,80_MeOH_blk24.mzML Peak area,80_MeOH_blk3.mzML Peak area,80_MeOH_blk5.mzML Peak area,80_MeOH_blk_10.mzML Peak area,80_MeOH_blk_10_20251016022945.mzML Peak area,80_MeOH_blk_11.mzML Peak area,80_MeOH_blk_12.mzML Peak area,80_MeOH_blk_13.mzML Peak area,80_MeOH_blk_20.mzML Peak area,80_MeOH_blk_21.mzML Peak area,80_MeOH_blk_22.mzML Peak area,80_MeOH_blk_23.mzML Peak area,80_MeOH_blk_4.mzML Peak area,80_MeOH_blk_7.mzML Peak area,80_MeOH_blk_8.mzML Peak area,80_MeOH_blk_9.mzML Peak area,80_MeOHblk_2.mzML Peak area,8Y_point1mg.mzML Peak area,9Y_point1mg.mzML Peak area,Ext_blank_1_1_80.mzML Peak area,Ext_blank_1_2_80.mzML Peak area,Ext_blank_2_1_80.mzML Peak area,Ext_blank_2_2_80.mzML Peak area,mxaF_1_80.mzML Peak area,mxaF_2_80.mzML Peak area,mxaF_3_80.mzML Peak area,mxaF_4_80.mzML Peak area,
193,202.87344683025415,0.39507633,,,,24,,,,,,,1923.7959,1775.2277,1595.8575,1637.3922,1172.3706,760.9581,1511.6458,776.3768,1553.5441,562.32886,989.9084,1135.2809,1684.6167,1461.2429,1345.1749,1601.59,1275.1393,1016.35376,1470.7621,1454.323,1443.5552,1130.971,1064.9989,894.8561,1916.4751,1734.4521,2205.8687,0,1197.3047,1501.2804,600.6373,598.6948,991.9485,1617.182,962.12915,1146.3889,1996.5126,50745.33,1094.9634,1753.4662,1650.5233,1532.3373,1578.903,1377.4941,1729.5583,955.1217,1811.8298,1751.2908,1509.2257,463.82816,1233.3079,1314.2697,1368.744,1009.0023,1487.6165,1462.687,
218,247.86236622378618,0.39952955,,,,24,7,[M-H+2Na]+,,2,268;218,202.89171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.40936,0,0,0,0,0,0,0,0,0,66955.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
279,462.72658412567364,0.39952955,,,,24,13,[2M+H-H2O]+,,2,224;279,239.86499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.74951,0,0,0,0,0,0,0,0,0,8381.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,205.11868561253462,0.4002086,,,,18,,,,,,,31563.723,9672.7295,3296.3435,0,0,0,0,0,0,0,0,0,0,0,0,1009.96875,0,0,0,0,0,0,0,0,5868.088,13550.486,11537.226,0,0,0,0,0,0,0,0,0,0,0,82.095345,93.98894,0,0,0,0,0,0,5603.017,3939.7595,0,0,0,0,0,0,0,0,
124,298.8330891924442,0.40304577,,,,24,4,[M+K]+,,2,124;52,259.87027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37699.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,311.8646087090968,0.40304577,,,,24,10,[M+NH4]+,,2,128;136,293.83137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8525.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,332.7909142926232,0.40304577,,,,24,19,[2M+H-H2O]+,,2,133;111,174.8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6476.9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,363.8127562884098,0.40304577,,,,24,9,[2M+NH4]+,,2,201;142,172.88918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9109.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,370.7628445260785,0.40304577,,,,24,16,[2M+H-H2O]+,,2,200;143,193.88277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7935.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240,285.89356724762797,0.4052473,,,,24,14,[M+NH4]+,,2,237;240,267.86042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6295.9434,0,0,0,0,0,0,0,0,0,60820.37,0,0,0,0,0,0,0,131.20082,0,0,0,0,0,54.449535,0,118.095024,0,0,
105,182.97403449121214,0.40529415,,,,24,3,[M+NH4]+,,2,26;105,164.94061,89.49629,416.12222,293.76736,0,0,0,0,0,0,0,0,0,0,0,0,231.6265,0,0,0,0,0,0,0,0,53.64483,309.5198,223.70312,101.365524,0,289.63077,0,0,0,0,0,0,0,7129.3735,345.0993,196.57336,245.65587,0,0,0,0,0,157.03424,203.76173,0,0,0,0,0,0,0,0,
57,523.2012408256354,0.4052865,,,,18,12,[M+K]+,,3,76;79;57,484.23814,2435.4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.66685,0,0,0,0,0,0,0,0,0,88.759514,108.9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
289,519.2405171510525,0.40562502,,,,24,,,,,,,142.97343,50.77296,0,0,0,0,0,0,0,0,0,0,18.02546,0,0,67.01876,0,0,0,0,0,0,0,0,0,0,0,0,0,42.08776,61.346855,0,0,0,0,0,0,28005.309,145.37119,38.359135,0,0,0,0,0,0,0,0,0,24.825523,0,0,0,0,0,0,
220,248.86252590805321,0.40689301,,,,24,8,[M-H+2Na]+,,2,220;269,203.89066,30.508747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.0729,0,0,0,0,0,0,0,0,0,32865.98,0,0,0,0,0,55.73661,76.03099,0,0,0,0,0,0,0,0,0,0,0,
306,278.19029860379635,0.4076591,,,,,,,,,,,103.31025,1105.4253,567.0795,499.92865,208.65826,286.57874,171.2564,151.38217,277.27856,82.31772,22.08564,217.5471,27.617485,52.405327,39.87432,1027.1447,1042.6447,612.328,65.80311,93.70095,0,30.796726,23.917858,36.066772,453.3083,142.70125,278.026,0,119.561325,129.04459,335.0162,22192.37,28.429955,6709.6396,74.28201,52.326096,7651.143,0,42403.24,127.426346,203.81848,67.32951,7468.502,21.070782,102.652176,18834.984,671.58527,70.00002,1360.8087,656.9149,499.77783,388.9711,113.08046,18.327026,0,75.145546,
237,268.8683816019931,0.40861502,,,,24,14,[M+H]+,,2,237;240,267.86042,30.829624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.94661,0,0,0,0,0,0,0,0,0,14063.051,0,0,0,0,0,143.86713,58.57727,0,0,0,0,0,0,0,0,0,0,0,
87,179.06379699336193,0.40944576,,,,,,,,,,,15502.492,15529.938,15320.45,14962.199,13939.977,13947.028,14600.378,16159.503,15164.156,14866.0625,14391.653,16634.53,16598.375,17168.08,16544.553,16021.74,14252.286,12734.275,14137.938,14949.792,12726.329,13817.441,13330.295,13168.108,15740.844,15468.371,14399.63,196936.7,16329.047,13361.548,16706.033,15459.049,14015.8545,14869.889,15683.427,13408.801,14579.697,22211.572,14193.2705,14221.157,13831.995,16784.266,14468.334,14731.498,13760.212,18417.594,14876.576,14427.866,17589.455,17635.676,15975.671,15291.493,15252.101,13127.646,13607.445,11756.036,
224,257.89886525288176,0.40977296,,,,24,13,[M+NH4]+,,2,224;279,239.86499,0,0,56.724945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.8972,0,0,0,0,0,0,0,0,0,21057.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200,216.87169724477803,0.41096765,,,,24,16,[M+Na]+,,2,200;143,193.88277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.448814,0,0,0,0,0,0,0,0,0,47607.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
234,263.88959470291,0.41096765,,,,24,6,[M+NH4]+,,2,234;217,245.85535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.83682,0,0,0,0,0,0,0,0,0,4796.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,218.86825198757353,0.4113807,,,,24,,,,,,,2842.8606,3321.4243,3286.5156,2665.0068,2578.9258,2252.3032,2217.916,2042.4077,2270.203,2581.2893,2310.6042,1483.9586,2346.4565,2422.3252,2240.1416,3088.8845,2111.19,2436.0166,1400.2675,1638.2294,2209.992,1351.0493,1308.8927,2224.124,3382.4526,3296.306,3105.768,691.2745,2593.6814,3220.9978,2745.3938,2981.8003,2933.9192,2184.0972,2485.011,2985.8088,2759.5767,432307.8,2599.503,3231.4531,1540.862,2807.0647,2844.884,2564.2168,2546.5142,1939.6602,3070.205,2812.1423,2177.43,1581.3363,930.2884,2268.8674,2134.737,1366.1692,2419.9595,1225.2144,
111,219.86851711878705,0.41241512,,,,24,19,[M-H+2Na]+,,3,262;133;111,174.8972,31.315197,59.40762,105.294556,237.5198,117.010254,35.444828,176.56586,50.753056,179.36595,123.310486,59.274555,196.30049,226.30304,180.8275,82.02173,48.8266,170.27576,30.753857,63.929024,54.825714,73.520424,143.72813,29.765514,38.627888,173.1277,209.44908,120.008415,0,41.847977,148.88733,28.84974,87.70138,33.30536,152.72977,43.62153,264.58057,211.48792,16727.25,127.13837,246.34209,378.94183,102.52324,243.22723,46.454575,48.90322,73.736046,208.5622,95.575516,0,34.65563,81.99347,27.977907,50.284782,40.469513,129.4817,128.34872,
86,158.09648121931042,0.41362527,,,,,,,,,,,14064.117,14064.9,14570.906,14618.096,13735.809,13270.434,14371.727,16474.793,15569.992,15282.016,14629.07,19687.334,19126.95,16925.584,18262.305,15275.888,13430.265,12265.147,13424.281,14092.703,13746.379,13227.847,12591.594,13023.521,15242.401,14530.031,13544.551,360652.34,14313.925,11936.422,19986.598,16298.682,13417.436,14700.3125,14505.41,12274.195,13256.445,17149.246,12744.761,12928.525,12738.546,17997.691,14575.915,14127.8545,13089.621,23255.828,13136.788,13486.022,21426.057,19729.998,20468.852,17803.648,12059.082,12301.566,12692.27,11419.825,
230,261.89443443881856,0.41413826,,,,24,21,[M+NH4]+,,2,214;230,243.86029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.80994,0,0,0,0,30.124119,0,0,0,0,13289.365,58.936054,0,0,0,0,0,64.74832,0,0,0,0,0,0,0,0,0,0,0,
158,331.91581727243516,0.4149271,,,,,,,,,,,9454.559,9039.05,8673.085,6463.692,5985.5493,4823.259,6453.0522,6234.3765,5353.9165,6027.127,5699.5645,5762.5977,6349.8438,5789.1763,5756.1167,9381.173,5398.8555,6459.8813,5475.413,6657.6953,5046.087,5280.247,5212.514,5296.1675,9527.515,8835.543,8410.651,3390.8943,7425.488,8715.852,7140.614,8388.828,8063.5596,8367.232,8872.355,8493.756,8658.456,2717.0833,8480.667,9050.711,8540.19,8166.521,7999.235,7613.78,8384.632,7649.68,9109.508,9362.318,5117.5024,4889.49,4544.1343,4315.786,5423.053,2962.434,7023.8164,4810.8145,
309,248.90043805832832,0.41573668,,,,22,,,,,,,3940.8455,3298.6982,1458.6626,1429.3948,2263.2527,6151.2563,5136.7085,4818.834,5482.7075,4450.441,5001.4834,3535.9866,2495.6404,3138.5046,2501.7656,2063.4966,3175.8938,3160.6836,4696.757,2707.3826,3332.0972,1606.6067,4356.806,2608.0334,2301.0054,2467.5154,4927.5317,11160.464,1648.2017,805.44824,878.48315,846.2797,1563.0896,1166.5557,644.225,1354.3179,1167.1014,13489.211,1407.4427,1477.3834,1261.2174,1433.4939,1227.4424,1131.9772,1242.5797,915.4876,11273.278,2389.2053,2074.0188,2622.5388,2156.295,2497.4727,3429.0576,26715.814,5483.658,6453.3687,
241,286.8917317098806,0.41706875,,,,24,11,[2M+Na]+,,2,101;241,131.9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712.5421,0,0,0,0,0,0,0,0,0,41259.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.3568,0,0,
76,507.2273572745803,0.41791257,,,,18,12,[M+Na]+,,3,79;76;57,484.23814,28788.74,2382.234,700.4341,0,0,0,0,0,0,0,0,0,0,0,0,191.16672,0,0,0,0,0,0,0,0,1062.5325,3637.6616,3533.5657,0,0,0,0,0,0,0,0,0,0,0,0,59.08602,0,0,0,0,0,0,1297.5831,1028.1909,0,0,0,0,0,0,0,0,
319,250.93346748996024,0.41868877,,,,22,,,,,,,4676.5474,1331.7336,979.92505,828.7463,1118.2705,1886.824,1209.837,1466.4812,2477.0457,1978.7257,1758.2869,841.7975,1315.6746,1035.9308,1430.505,934.36816,9570.861,6515.254,7099.3506,5510.348,4121.905,6428.8647,8452.057,7019.3604,1174.824,2752.8423,2851.8848,0,61.48812,0,49.676888,48.048447,123.23111,71.83451,35.628006,75.928665,83.29806,389.13568,0,46.328358,0,112.46528,42.275127,58.182106,125.49694,100.38266,1614.5889,1746.4486,155.32837,318.47653,277.60995,243.67075,5293.884,7283.4116,5629.5576,10369.632,
307,232.92298268804905,0.41968247,,,,22,24,[M+K]+,,2,307;331,193.96068,4976.823,1170.5452,839.2869,624.1777,897.5054,1409.8093,957.14594,1108.2937,2098.6404,1311.3381,1552.4608,675.3974,1074.4854,802.8245,1126.8235,691.83405,7944.379,5862.7217,6270.753,5125.324,3429.3755,5347.0137,7984.215,6715.519,892.146,2600.3481,2609.3623,0,53.949432,37.41637,0,36.207912,17.666294,34.55951,58.13861,0,34.416855,2829.9883,68.07529,0,44.047977,23.271961,86.38135,64.33369,26.342976,67.163086,1640.7712,1616.973,125.55586,83.861664,141.59784,139.52756,4520.171,18170.254,4614.165,9686.873,
162,200.9724193117595,0.42358854,,,,22,,,,,,,13080.069,13439.684,19318.895,10390.664,11917.159,10006.878,11407.563,13790.366,10681.93,10331.812,10115.315,11309.926,11653.631,10780.837,11551.382,20376.16,13627.204,11474.442,12133.746,11302.678,10068.642,11566.981,12966.316,11712.264,18196.207,18355.293,18261.059,8099.3047,15860.836,11914.125,12132.041,21566.195,14987.358,16069.536,10299.351,12062.655,10991.764,59947.703,13151.541,12439.621,11841.289,11995.61,21865.943,15416.119,10802.022,14340.894,18632.602,12458.78,12278.9795,11419.025,11384.126,10504.842,10305.164,78181.664,13528.721,13557.196,
186,189.8646790229323,0.425637,,,,24,22,[M-H+2Na]+,,2,186;244,144.89413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11432.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198,209.88321478490596,0.425637,,,,24,18,[M+H]+,,2,279;198,208.87683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6196.6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,290.79676404298243,0.425637,,,,24,22,[2M+H]+,,2,186;244,144.89413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8057.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
256,335.7947147780457,0.425637,,,,24,15,[M-H+2Na]+,,2,152;256,290.82443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9645.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262,350.80155523564156,0.425637,,,,24,19,[2M+H]+,,2,262;111,174.8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11983.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,359.7944053628177,0.425637,,,,24,23,[M+Na]+,,2,264;302,336.80575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5444.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
287,496.711244160352,0.425637,,,,24,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
292,568.6409249818272,0.425637,,,,24,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51689.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297,642.6411501631702,0.425637,,,,24,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27475.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
302,712.5757828617263,0.425637,,,,24,23,[2M+K]+,,2,264;302,336.80575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324.6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,218.98343744641062,0.42672214,,,,22,,,,,,,4114.9805,259.86752,161.75719,80.25264,427.01276,691.7569,387.33304,430.54727,1429.0272,806.0591,816.6076,235.14474,527.7192,303.6279,498.78885,138.51743,22820.2,11510.033,13542.972,8039.1494,4166.3916,11587.171,20847.512,16231.049,229.38046,1392.1838,1408.3171,667.9019,48.806244,0,32.64722,71.443756,27.91972,0,0,0,0,0,0,0,0,49.165535,72.39138,0,37.9338,103.38125,740.545,491.7423,126.30563,107.81415,83.11365,77.63478,7717.12,111237.37,8382.148,31179.178,
350,279.90435294580556,0.42704487,,,,24,17,[M+NH4]+,,3,214;231;350,261.87045,0,0,0,78.250084,0,34.392807,0,37.180832,0,0,0,46.38016,0,53.44069,39.574005,0,28.628754,0,26.907715,0,0,0,0,0,0,0,0,378.4923,34.033386,0,61.370605,46.928406,69.48357,0,0,0,70.405785,7795.1777,0,0,62.084984,53.399788,0,215.59409,160.78291,30.01746,0,0,33.628475,576.9044,425.02808,106.362015,24.261055,0,26.876678,0,
328,221.93084699644015,0.42722973,,,,22,,,,,,,3965.6123,1131.052,818.52936,797.88574,1348.7826,1849.5818,1273.984,1701.8585,2844.7834,2219.3987,2245.1978,1319.8751,1836.1495,1453.6866,1776.9279,697.45874,9952.828,6980.1094,7966.28,6191.6997,4249.0376,6742.535,8947.997,8312.785,996.05334,2314.9023,2463.3396,0,97.134254,35.683086,154.36458,120.390144,0,33.22823,71.03941,0,27.882385,0,0,0,0,46.091686,102.06354,25.402946,91.85378,95.83116,1444.092,1283.3085,243.3765,196.74542,422.76813,531.96063,5347.963,9693.11,5645.466,10925.357,
214,244.86725246823443,0.42792708,,,,24,17,[M+H-H2O]+,,2,214;350,261.87045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.15337,0,0,0,0,0,0,0,0,25.514313,253023.33,0,41.41787,0,0,0,0,0,0,0,0,0,0,0,0,0,275.01224,0,0,
323,244.94668062671985,0.43113035,,,,22,,,,,,,1850.7692,368.28082,85.01941,313.47116,541.30853,722.88477,576.172,308.31006,1234.4587,665.068,1017.36487,510.14935,842.31726,623.0783,827.9557,249.45486,4359.0664,3248.6997,3390.4749,2819.0095,1733.5798,3094.5833,4485.8584,3622.2485,330.9293,824.13696,969.1091,0,0,0,46.755947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.7236,499.78384,77.89443,151.80064,132.34131,54.99617,2574.4114,4877.215,2644.8577,5288.2847,
308,273.9494690597459,0.4316999,,,,22,,,,,,,1557.8479,336.71597,119.79207,226.69847,333.96793,526.9803,457.48227,390.2636,814.67316,529.4033,630.42316,273.9675,436.89893,314.68173,490.1551,149.58235,3090.7175,2352.6704,2529.8413,1984.3422,1559.3289,2222.475,3069.7349,2665.5234,309.20834,753.44574,866.5554,108.06482,0,0,0,41.910484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.10342,444.3847,37.307907,38.908783,0,0,1868.2954,3083.7166,2101.3418,3786.2947,
515,276.8725900991239,0.43749,,,,24,25,[M+K]+,,2,515;424,237.90877,645.90045,301.3781,484.96768,1557.0874,5830.5293,5189.755,6885.1123,2398.4114,1888.5795,3696.8123,4984.4077,4578.5938,3893.7734,4658.73,4669.663,772.8208,4665.387,3034.182,2613.546,3426.9111,6583.2197,1728.9633,4277.6406,4462.4355,603.79486,349.47665,634.66095,332.66125,784.66046,391.02142,848.56903,1005.89453,288.26047,765.2291,665.9765,367.41125,753.45496,2041.2029,603.43005,751.1717,794.4906,847.9452,751.50824,637.42346,240.19095,984.5216,415.1784,809.99396,648.0655,843.2922,819.3725,365.61038,3472.225,112386.22,2557.2585,7801.5483,
329,241.99944800996448,0.4381236,,,,22,,,,,,,1910.8953,53.296173,0,0,31.931858,186.9078,51.638268,192.65219,480.50488,275.18182,312.15878,0,156.62311,84.64777,133.60281,46.075462,9739.004,4783.4224,5844.7515,3418.034,1758.238,4856.5586,9154.439,6898.9346,0,479.46143,430.59943,139.30539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.43767,163.20987,0,0,0,0,3517.624,63672.47,3687.5742,14059.072,
331,216.9507505513311,0.4381419,,,,22,24,[M+Na]+,,2,307;331,193.96068,1464.5641,289.71844,74.0386,52.31903,248.68295,1006.1948,852.17676,888.71857,1321.8237,1111.9999,809.3962,236.8471,376.1503,263.34232,470.12744,0,4514.972,2703.5918,3187.248,1865.2179,1805.2983,1653.6819,5953.8447,2662.4995,0,528.5608,568.30457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607.1157,96.00209,0,30.326923,0,68.41437,2270.957,281137.9,2801.9475,8245.132,
332,234.96112845366568,0.4384177,,,,22,,,,,,,1787.0613,562.7641,124.639824,216.12154,527.00104,1595.0187,1268.8427,1209.8326,1752.7938,1607.4451,1406.5914,523.08636,594.84174,436.692,822.83545,75.31585,6269.2007,3859.856,4249.913,2841.8347,2697.879,2326.434,7780.259,3465.3723,235.81744,671.4577,1014.1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587.7478,189.89049,33.098183,96.75389,45.54109,173.6104,2678.063,93192.88,4146.1133,10529.519,
311,198.94015363964013,0.43843374,,,,22,,,,,,,381.36365,0,0,0,0,203.94992,171.54797,170.74037,289.5951,166.61275,173.79688,40.453686,28.859982,0,0,0,1000.85846,632.6676,735.55676,517.47797,426.57678,360.3199,1430.275,678.692,0,0,197.24217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.0056,0,0,0,0,0,421.52283,187191.02,719.3697,2004.9546,
325,232.92798374130382,0.4387705,,,,22,,,,,,,305.59402,370.33832,0,117.1146,309.4689,1771.3792,1628.2188,1546.2626,1010.0618,1256.4576,838.20654,291.3961,169.04141,222.53664,256.86163,0,591.84894,484.94357,518.5233,458.7969,772.00964,121.97284,1166.7548,276.54065,0,0,159.14352,127.45778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4766.7495,0,285.86295,770.1261,352.279,712.00214,420.18396,168629.42,806.22345,1702.3026,
425,462.8603579396736,0.44226345,,,,24,26,[M+K]+,,2,441;425,423.89774,1131.4998,396.71185,811.6366,9834.637,15122.345,15217.213,16046.539,8869.141,9266.033,15357.629,15397.094,11716.133,14247.535,15613.899,11480.196,965.905,13264.336,15573.178,13025.146,13102.079,21839.137,10525.706,16720.418,16871.318,1240.9635,1358.1073,1113.7803,338.93106,540.21674,987.7313,376.91443,986.1687,955.82855,1051.0955,993.60455,1001.0187,1158.3113,160.99094,462.63104,984.24036,740.4812,748.96045,587.5689,810.93604,935.0799,802.84644,1155.19,643.8983,685.18536,585.5403,306.79065,670.45795,15625.583,19839.152,12362.265,19776.1,
532,457.27125848710995,0.453565,,,,24,,,,,,,8851.523,13019.094,11532.841,12513.854,12880.431,14892.225,14619.521,14186.638,12475.956,13747.053,15658.126,15256.73,14882.3,16612.553,16750.91,8425.036,11628.202,10138.019,9484.234,12461.052,14369.818,7641.5703,10261.0625,10847.351,9957.653,12358.303,11824.499,0,409.29382,1724.4875,1888.0895,2315.6387,554.142,677.3291,1670.413,1788.8729,1809.5448,2254.5952,1383.4944,2048.1333,1850.801,2003.3208,1965.9133,811.61847,1300.4202,1834.3528,10213.13,10955.365,1437.0,1988.2585,795.43445,2199.3887,10093.277,35165.93,9698.8,10986.947,
368,275.8907143439315,0.45426133,,,,24,,,,,,,913.7053,391.72467,324.29816,1275.3799,366.05334,933.59094,781.7913,1255.4486,1408.9866,1342.1072,1020.8324,1378.1647,2032.5471,2299.2998,1064.8683,374.52365,227.08215,1377.9502,1521.1045,755.91254,1148.0189,1806.2612,2042.4441,1333.6545,733.3253,1148.5933,835.6559,586.07654,2895.1384,2802.2493,2624.0378,2894.8496,2603.0747,2502.8616,2969.266,3348.909,2758.9736,218.00958,2327.5784,2325.7715,2746.7832,2686.216,3148.1492,2830.744,3130.2314,2530.8208,646.9156,800.0153,7391.993,5788.785,13702.45,12448.434,1752.4265,1151.2104,1015.5637,1230.3777,
299,686.5760060117234,0.45958406,,,,24,,,,,,,0,0,77.56709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32166.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
